d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,160223.93,165175.82
1_facilities_and_construction,2022-2023,40135.00,35517.28
3_information_technology,2018-2019,1237898.08,1250212.35
3_information_technology,2019-2020,71207.34,69582.02
3_information_technology,2020-2021,193655.89,183071.71
3_information_technology,2021-2022,456513.47,418039.56
3_information_technology,2022-2023,266126.58,235980.84
4_medical,2022-2023,111957.84,100524.13
5_transportation_and_logistics,2017-2018,4720798.30,4857103.52
5_transportation_and_logistics,2018-2019,40588.42,41451.69
5_transportation_and_logistics,2019-2020,829243.98,816790.95
5_transportation_and_logistics,2020-2021,3051248.13,2895993.34
5_transportation_and_logistics,2021-2022,3004321.79,2808875.18
5_transportation_and_logistics,2022-2023,1113584.49,992531.60
6_industrial_products_and_services,2017-2018,4513466.13,4651522.69
6_industrial_products_and_services,2018-2019,5870613.72,5981721.87
6_industrial_products_and_services,2019-2020,5760590.24,5714848.28
6_industrial_products_and_services,2020-2021,6719531.68,6375782.55
6_industrial_products_and_services,2021-2022,2773746.65,2568764.64
6_industrial_products_and_services,2022-2023,2411824.64,2161476.26
9_human_capital,2018-2019,40796.28,41885.41
9_human_capital,2019-2020,349762.69,342181.24
