owner_org,d_fiscal_year,total,total_constant_2019_dollars
acoa-apeca,2021-2022,0.00,0.00
cra-arc,2017-2018,4400.07,4521.33
cra-arc,2018-2019,43327.04,43987.23
cra-arc,2019-2020,51810.53,51394.75
csc-scc,2017-2018,402755.36,415038.41
csc-scc,2018-2019,416991.53,424152.45
csc-scc,2019-2020,554559.83,550109.43
csc-scc,2020-2021,306616.49,292320.33
csc-scc,2021-2022,318572.48,298107.72
csps-efpc,2021-2022,19240.92,17495.20
dfatd-maecd,2020-2021,30447.85,29253.40
ec,2021-2022,20000.00,18661.10
hc-sc,2017-2018,113317.21,116539.75
hc-sc,2018-2019,58506.65,59529.70
hc-sc,2019-2020,83501.50,82630.71
hc-sc,2020-2021,54617.23,51897.61
hc-sc,2021-2022,41805.93,38787.50
jus,2019-2020,12110.86,12012.90
jus,2020-2021,12144.14,11577.91
nrcan-rncan,2017-2018,179217.98,184456.50
nrcan-rncan,2018-2019,101844.04,103600.67
nrcan-rncan,2019-2020,66318.24,65622.11
nrcan-rncan,2020-2021,131865.47,126084.83
nrcan-rncan,2021-2022,109635.32,101361.89
pch,2018-2019,37432.08,38010.64
pch,2019-2020,33495.83,33150.42
pch,2020-2021,39954.17,38091.29
pch,2021-2022,85989.24,80392.14
phac-aspc,2017-2018,56898.39,58536.01
phac-aspc,2018-2019,66179.84,67349.10
phac-aspc,2019-2020,89636.60,88917.26
phac-aspc,2020-2021,40610.97,38632.84
phac-aspc,2021-2022,6603.04,6138.35
wage,2020-2021,11336.54,10752.05
