d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,153.97,159.43
10_office_management,2021-2022,39900.00,35809.08
11_defence,2017-2018,2987775.00,3093674.40
11_defence,2019-2020,1075845.44,1072965.73
11_defence,2020-2021,2783706.99,2757658.60
11_defence,2021-2022,1905144.98,1756459.13
5_transportation_and_logistics,2017-2018,662618.68,680438.58
5_transportation_and_logistics,2018-2019,125062.01,126478.97
5_transportation_and_logistics,2019-2020,696210.30,695088.39
5_transportation_and_logistics,2020-2021,634275.20,614197.57
5_transportation_and_logistics,2021-2022,1326843.64,1082846.42
