owner_org,d_fiscal_year,total,total_constant_2019_dollars
cic,2020-2021,81157.72,77763.35
cic,2021-2022,19825.30,18761.05
cra-arc,2022-2023,78426.52,69468.13
csc-scc,2021-2022,31206.58,28427.91
csc-scc,2022-2023,90400.00,80890.30
dfatd-maecd,2021-2022,37562.07,34706.98
dfatd-maecd,2022-2023,50037.06,44773.37
ec,2021-2022,75607.62,68965.33
ec,2022-2023,170621.74,152673.05
esdc-edsc,2021-2022,14679.26,13269.82
esdc-edsc,2022-2023,172836.46,154654.79
jus,2022-2023,39996.35,35778.39
lac-bac,2022-2023,858901.05,767447.98
nrc-cnrc,2020-2021,365397.32,348726.80
nrc-cnrc,2021-2022,77393.18,73290.96
nrcan-rncan,2020-2021,959867.13,922529.62
opc-cpvp,2020-2021,2331.19,2196.62
opc-cpvp,2021-2022,27447.87,25518.99
opc-cpvp,2022-2023,27447.87,24560.47
osfi-bsif,2022-2023,15440.32,13946.69
pc,2021-2022,8596.86,7771.43
pc,2022-2023,14173.21,12802.15
pch,2019-2020,5523.78,5397.70
pch,2020-2021,65038.11,61937.14
pch,2021-2022,65038.11,60467.60
pch,2022-2023,73450.00,65191.95
rcmp-grc,2022-2023,34323.75,30649.72
tc,2022-2023,158981.79,141185.02
