d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,365397.32,348726.80
1_facilities_and_construction,2021-2022,77393.18,73290.96
10_office_management,2020-2021,2331.19,2196.62
10_office_management,2021-2022,36044.73,33290.42
10_office_management,2022-2023,41621.08,37362.62
2_professional_services,2019-2020,5523.78,5397.70
2_professional_services,2020-2021,1106062.95,1062230.10
2_professional_services,2021-2022,191677.61,176621.89
2_professional_services,2022-2023,1402118.65,1251984.70
3_information_technology,2021-2022,14679.26,13269.82
3_information_technology,2022-2023,172836.46,154654.79
5_transportation_and_logistics,2022-2023,39996.35,35778.39
7_travel,2021-2022,37562.07,34706.98
7_travel,2022-2023,128463.58,114241.50
