owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,194265.65,198891.90
dfo-mpo,2018-2019,387505.36,393845.84
dfo-mpo,2019-2020,135939.00,134712.39
dfo-mpo,2020-2021,568411.18,538063.67
dfo-mpo,2021-2022,396115.05,369923.84
ec,2017-2018,22974.45,23516.00
ec,2018-2019,146915.55,149569.09
pc,2018-2019,140226.98,142734.00
pc,2019-2020,169403.05,167973.46
rcmp-grc,2017-2018,451674.63,463308.10
rcmp-grc,2018-2019,328976.85,334092.93
rcmp-grc,2019-2020,271670.85,270944.96
rcmp-grc,2020-2021,1155950.78,1094738.04
rcmp-grc,2021-2022,356745.78,330045.26
