d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,4464056.485029762
1_facilities_and_construction,2018-2019,3106125.696060924
1_facilities_and_construction,2019-2020,3114635.6294747894
5_transportation_and_logistics,2017-2018,935721.3217318436
