d_fiscal_year,total,total_constant_2019_dollars
2017-2018,11957043429.59,12319692129.76
2018-2019,12640945697.51,12863095734.10
2019-2020,13311035234.71,13190814502.50
2020-2021,17313434593.35,16503030606.30
2021-2022,15083041251.48,14089038595.20
