owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,128891808.74,132156671.83
aafc-aac,2018-2019,139984315.71,141970733.58
aafc-aac,2019-2020,136090613.61,134562729.99
aafc-aac,2020-2021,125649467.21,119328383.49
aafc-aac,2021-2022,145384562.48,134401049.39
aandc-aadnc,2017-2018,77246820.78,79212548.81
aandc-aadnc,2018-2019,66931979.96,67940971.25
aandc-aadnc,2019-2020,58821270.79,58209670.76
aandc-aadnc,2020-2021,41628790.96,39563507.28
aandc-aadnc,2021-2022,34155290.65,31680602.73
acoa-apeca,2017-2018,3198546.83,3280686.20
acoa-apeca,2018-2019,2837360.46,2878344.35
acoa-apeca,2019-2020,4297470.47,4272219.43
acoa-apeca,2020-2021,3714410.42,3521985.44
acoa-apeca,2021-2022,3662532.23,3404741.87
atssc-scdata,2017-2018,8190743.96,8400050.95
atssc-scdata,2018-2019,9344784.33,9480926.67
atssc-scdata,2019-2020,9487929.07,9415571.89
atssc-scdata,2020-2021,9197975.86,8746388.23
atssc-scdata,2021-2022,11652752.35,10787760.61
cannor,2017-2018,403083.57,413077.76
cannor,2018-2019,889097.09,902541.60
cannor,2019-2020,773233.21,760622.77
cannor,2020-2021,230899.72,219497.11
cannor,2021-2022,382906.98,351615.04
cas-satj,2017-2018,18194848.07,18646024.76
cas-satj,2018-2019,13792686.41,13986992.72
cas-satj,2019-2020,18603658.72,18388407.74
cas-satj,2020-2021,20603892.03,19593659.77
cas-satj,2021-2022,22114990.31,20390709.49
casdo-ocena,2019-2020,78169.74,76427.92
casdo-ocena,2020-2021,566452.97,536480.55
casdo-ocena,2021-2022,1202519.90,1108446.19
cbsa-asfc,2017-2018,247378665.21,253698745.07
cbsa-asfc,2018-2019,291108146.13,295472226.13
cbsa-asfc,2019-2020,361767744.91,358125728.65
cbsa-asfc,2020-2021,385971714.22,366810940.23
cbsa-asfc,2021-2022,400531294.16,371331588.17
ced-dec,2017-2018,2653440.76,2721552.50
ced-dec,2018-2019,2046478.85,2077057.39
ced-dec,2019-2020,2488079.00,2457730.69
ced-dec,2020-2021,2931768.86,2782759.43
ced-dec,2021-2022,3964026.52,3638305.60
cer-rec,2017-2018,28204993.28,28938006.18
cer-rec,2018-2019,26497558.87,26906048.20
cer-rec,2019-2020,19220876.37,19065402.30
cer-rec,2020-2021,18444374.42,17517275.68
cer-rec,2021-2022,19663317.25,18226985.88
cfia-acia,2017-2018,76284339.52,78229178.96
cfia-acia,2018-2019,75509010.33,76632011.71
cfia-acia,2019-2020,51972477.75,51410778.50
cfia-acia,2020-2021,65103784.05,61769454.19
cfia-acia,2021-2022,58231941.50,53897610.12
cic,2017-2018,175495857.68,180001427.35
cic,2018-2019,252903306.12,256854978.97
cic,2019-2020,304382572.11,301692672.04
cic,2020-2021,331635702.03,315123995.90
cic,2021-2022,395943280.45,367424352.26
cics-scic,2017-2018,540020.56,553535.79
cics-scic,2018-2019,435707.26,442288.60
cics-scic,2019-2020,808857.24,801742.62
cics-scic,2020-2021,157430.10,149338.88
cics-scic,2021-2022,371472.22,343422.87
cihr-irsc,2017-2018,9451170.63,9693781.33
cihr-irsc,2018-2019,10781789.59,10955523.50
cihr-irsc,2019-2020,9283871.45,9215869.21
cihr-irsc,2020-2021,6241031.04,5925687.68
cihr-irsc,2021-2022,4825320.57,4470468.97
cnsc-ccsn,2017-2018,14034761.37,14397687.93
cnsc-ccsn,2018-2019,14059627.00,14277574.58
cnsc-ccsn,2019-2020,15534671.98,15384757.56
cnsc-ccsn,2020-2021,13648762.04,12961597.47
cnsc-ccsn,2021-2022,15890349.09,14728796.33
cpc-cpp,2017-2018,2096263.31,2149107.53
cpc-cpp,2018-2019,1564217.18,1588468.98
cpc-cpp,2019-2020,1654067.36,1635939.27
cpc-cpp,2020-2021,914788.35,870322.48
cpc-cpp,2021-2022,688899.84,638718.27
cra-arc,2017-2018,159985370.48,164085692.38
cra-arc,2018-2019,153092782.70,155360559.56
cra-arc,2019-2020,175955616.81,174342495.71
cra-arc,2020-2021,229633516.74,218184453.36
cra-arc,2021-2022,231773872.37,214833889.35
csa-asc,2017-2018,235252807.40,241339817.77
csa-asc,2018-2019,235084397.27,238733607.73
csa-asc,2019-2020,245116571.34,242914589.66
csa-asc,2020-2021,296433247.42,281814481.75
csa-asc,2021-2022,290428459.52,269667184.11
csc-scc,2017-2018,515976484.59,529211212.61
csc-scc,2018-2019,517525290.38,525274695.02
csc-scc,2019-2020,490894574.54,486317398.54
csc-scc,2020-2021,506572064.05,481028208.64
csc-scc,2021-2022,481643348.20,446145839.90
csps-efpc,2017-2018,4809575.40,4932939.75
csps-efpc,2018-2019,8784152.67,8899827.07
csps-efpc,2019-2020,6671471.00,6609099.60
csps-efpc,2020-2021,9316714.84,8852084.40
csps-efpc,2021-2022,9925217.51,9192504.75
cta-otc,2017-2018,2016915.50,2067474.14
cta-otc,2018-2019,2714766.42,2753888.60
cta-otc,2019-2020,2378899.76,2357134.04
cta-otc,2020-2021,2682322.07,2547481.53
cta-otc,2021-2022,3405548.02,3155249.88
dfatd-maecd,2017-2018,322527004.81,330755786.95
dfatd-maecd,2018-2019,383906018.69,389861888.04
dfatd-maecd,2019-2020,342959873.40,339464081.24
dfatd-maecd,2020-2021,360171822.94,342109543.48
dfatd-maecd,2021-2022,340742015.99,315699455.11
dfo-mpo,2017-2018,1050781044.26,1077626218.12
dfo-mpo,2018-2019,1054157618.57,1068702073.19
dfo-mpo,2019-2020,1922671565.67,1903801192.46
dfo-mpo,2020-2021,1511278777.61,1431948373.10
dfo-mpo,2021-2022,847181380.29,780629321.90
ec,2017-2018,150716798.81,154562686.70
ec,2018-2019,138981491.21,140997360.12
ec,2019-2020,166518789.69,164735002.57
ec,2020-2021,177321297.19,168416556.42
ec,2021-2022,200098422.95,184936950.68
erc-cee,2019-2020,148120.86,145531.55
erc-cee,2020-2021,141762.17,134387.03
erc-cee,2021-2022,149309.95,138717.32
esdc-edsc,2017-2018,620580700.37,636598767.62
esdc-edsc,2018-2019,634615099.39,644385435.49
esdc-edsc,2019-2020,270886765.91,268036876.67
esdc-edsc,2020-2021,471645655.37,448161950.07
esdc-edsc,2021-2022,601472326.65,557028273.45
fcac-acfc,2017-2018,4042830.68,4143534.13
fcac-acfc,2018-2019,6588309.97,6682677.92
fcac-acfc,2019-2020,7782206.54,7710552.15
fcac-acfc,2020-2021,9210698.99,8751455.28
fcac-acfc,2021-2022,9433981.29,8701084.70
feddevontario,2017-2018,1854126.06,1902108.63
feddevontario,2018-2019,2164247.01,2195349.28
feddevontario,2019-2020,2387057.32,2366190.75
feddevontario,2020-2021,2452219.66,2329956.59
feddevontario,2021-2022,2936782.79,2723106.05
fednor,2021-2022,8482.74,7728.45
fin,2017-2018,11549316.21,11843798.98
fin,2018-2019,10804226.38,10962363.91
fin,2019-2020,8346079.71,8276077.31
fin,2020-2021,34519360.24,32805459.66
fin,2021-2022,17593713.13,16325915.88
fintrac-canafe,2017-2018,1676137.45,1717917.41
fintrac-canafe,2018-2019,2427970.66,2460740.05
fintrac-canafe,2019-2020,2508904.22,2482881.32
fintrac-canafe,2020-2021,1804983.50,1712302.45
fintrac-canafe,2021-2022,693070.36,650816.75
fpcc-cpac,2017-2018,99345.70,102103.35
fpcc-cpac,2018-2019,108067.94,109405.97
