normalized_vendor_name,original_vendor_name
L3HARRIS,L-3 Technologies MAS Inc
L3HARRIS,L-3 COMMUNICATIONS MAS (CANADA) INC.
L3HARRIS,Harris Canada Inc
L3HARRIS,L-3 Communications Electronic Systems Inc.
L3HARRIS,L-3 Communications MAS (Canada) Inc.
L3HARRIS,HARRIS CANADA INC
L3HARRIS,L-3 Communications MAPPS Inc.
L3HARRIS,L-3 Communications MAPPS Inc
L3HARRIS,L3 MAPPS Inc.
L3HARRIS,"L-3 Communications Sonoma EO, Inc"
L3HARRIS,Harris RF Communications
L3HARRIS,Harris Global Communications Inc. (L3-Harris)
L3HARRIS,"L-3 Communications CMRO, a division of L-3 Communications MAS (Canada)"
L3HARRIS,L3 COMMUNICATIONS
L3HARRIS,L-3 Communications Spar Aerospace
L3HARRIS,L-3 COMMUNICATIONS CORPORATION
L3HARRIS,Harris Corporation
L3HARRIS,L-3 COMMUNICATIONS MAPPS INC
L3HARRIS,L3 Communications
L3HARRIS,L-3 COMMUNICATIONS SPAR AEROSPACE
L3HARRIS,L3Harris
L3HARRIS,"Harris Corporation, RF Communications Division"
L3HARRIS,Harris Global Communications
L3HARRIS,L-3 Communications Sonoma EO
L3HARRIS,"L-3 COMMUNICATIONS CMRO, A DIVISION OF L-3 COMMUNICATIONS MAS (CANADA)"
L3HARRIS,L-3 Electronic System Services
L3HARRIS,L3Harris Technologies Inc
L3HARRIS,L3 TECHNOLOGIES MAS Inc. operating as L3 MAS Inc.
L3HARRIS,Harris Global Communications Inc.
L3HARRIS,L3 MAPPS INC.
L3HARRIS,Harris Canada Systems Inc
L3HARRIS,HARRIS CORPORATION GOVERNMENT COMMUNICATION SYSTEMS DIVISION
L3HARRIS,Harris Corportation
L3HARRIS,Harris Rf Communication
L3HARRIS,HARRIS CORPORATION
L3HARRIS,"HARRIS CORPORATION, RF COMMUNICATIONS DIVISION"
L3HARRIS,Harris Communication
L3HARRIS,Harris Corporaton
L3HARRIS,Harris RF communications
L3HARRIS,HARRIS CANADA SYSTEM INC.
L3HARRIS,Harris Corporation RF Communications Division
L3HARRIS,HARRIS CANADA SYSTEMS INC
L3HARRIS,L-3 Communications Corporation
L3HARRIS,"L-3 Communications CMRO, a div. of L-3 Communications"
L3HARRIS,L-3 Integrated Optical Systems
L3HARRIS,Harris RF Communitcation
L3HARRIS,L-3 COMMUNICATIONS MAPPS INC.
L3HARRIS,"L3 Communications Corporation, GCS Division"
L3HARRIS,L-3 National Security Solutions Inc.
L3HARRIS,L-3 COMMUNICATIONS MAS (CANADA)
L3HARRIS,L-3 COMMUNICATIONS ELECTRONIC SYSTEMS INC.
L3HARRIS,"L-3 SERVICES, INC"
L3HARRIS,"Harris Global Communications, Inc."
L3HARRIS,Harris Corporation RF Communications Divison
L3HARRIS,Harris Corp
L3HARRIS,Harris RF Communicatons
L3HARRIS,L-3 Communications Westwood Corporation
L3HARRIS,Harris Corporation - CSNV
L3HARRIS,HARRIS CORP.
L3HARRIS,HARRIS GLOBAL COMMUNICATIONS INC.
L3HARRIS,harris rf communications
L3HARRIS,harris RF Communications
L3HARRIS,L3 Technologies
L3HARRIS,"L3 Communications EO/IR, Inc."
L3HARRIS,L-3 SERVICES INC
L3HARRIS,L-3 Communications Corporation Communications Systems - East
L3HARRIS,Harris Global Communication
L3HARRIS,L-3 COMMUNICATIONS MAS (CANADA) INC
L3HARRIS,L3 Communications EO/IR Inc
L3HARRIS,"L-3 Communications CMRO, a div. of L-3 Communications MAS (Canada) Inc"
L3HARRIS,"L-3 Communications, Essco"
L3HARRIS,L-3 Technologies Ess Inc
L3HARRIS,L-3 Communications EO/IR Inc.
L3HARRIS,L-3 Communications
L3HARRIS,harris corp
L3HARRIS,L-3 Communications Titan Corporation
L3HARRIS,L-3 COMMUNICATIONS CORPORATION COMMUNICATIONS SYSTEMS - EAST
L3HARRIS,L-3 Communications Electronic System Services
L3HARRIS,L3 TECHNOLOGIES INC.
L3HARRIS,L-3 COMMUNICATIONS ELAC NAUTIK GMBH
L3HARRIS,L-3 Communications Corp.
L3HARRIS,L3 Harris Canada Systems
L3HARRIS,Harris RF Communication
L3HARRIS,L3 Communications Corporation
L3HARRIS,"L-3 COMMUNICATIONS KLEIN ASSOCIATES, INC."
L3HARRIS,L3 Communications EO/IR Inc.
L3HARRIS,"L3Harris Technologies, Inc"
L3HARRIS,Harris Corporation electronics systems
L3HARRIS,Harrris RF communications
L3HARRIS,harris RF communications
L3HARRIS,L3 Technologies MAS Inc.
L3HARRIS,L-3 Brashear
L3HARRIS,L3 TECHNOLOGIES MAS Inc.
L3HARRIS,HARRIS RF COMMUNICATIONS DIVISION
L3HARRIS,L3 ESSCO INC
L3HARRIS,L-3 COMMUNICATIONS ESSCO
L3HARRIS,L3 APPLIED TECHNOLOGIES
L3HARRIS,L-3 COMMUNICATIONS ELECTRONICS SYSTEMS
L3HARRIS,L3 COMMUNICATIONS - FL
L3HARRIS,L-3 COMMUNICATIONS CORPORATION -
L3HARRIS,HARRIS GLOBAL COMMUNICATIONS INC
L3HARRIS,harrisrf communications
L3HARRIS,L3 TECHNOLOGIES MAS Inc
L3HARRIS,HARRIS RF COMMUNICATIONS
L3HARRIS,Harris Canada Inc.
L3HARRIS,HARRIS rf COMMUNICATIONS
L3HARRIS,L3 TECHNOLOGIES MAS INC.
L3HARRIS,HARRIS CANADA
L3HARRIS,Harris Corporation- Communications (NV)
L3HARRIS,Harris Corporation inc.
L3HARRIS,Harris Corporation RF Communications deivision
L3HARRIS,HARRIS COMPUTER SERVICES
L3HARRIS,L-3 COMMUNICATIONS AVIONICS SYSTEM
L3HARRIS,L3 Electronic Sysytem Services
L3HARRIS,L3 communications Spar Aerospace
L3HARRIS,L3 Communication Link
L3HARRIS,L3 KLEIN ASSOCIATES
L3HARRIS,L-3 COMMUNICATIONS SONOMA EO
L3HARRIS,L-3 COMM
L3HARRIS,Harris Corporation-Communication Systems (NV)
L3HARRIS,L-3 COM
L3HARRIS,L-3 Technologies Ess Inc.
L3HARRIS,L-3 Communications ESS
L3HARRIS,L-3 COMMUNICATIONS AVIATION
L3HARRIS,L-3 communications
L3HARRIS,L-3
L3HARRIS,L3 AVIATION PRODUCTS INC.
L3HARRIS,Harris Corporation - CS Night Vision
L3HARRIS,HARRIS CANADA SYSTEMS INC.
L3HARRIS,L-3 Communication
