owner_org,d_fiscal_year,total
cbsa-asfc,2020-2021,98146.12727272729
csa-asc,2018-2019,51090.63913978495
csa-asc,2019-2020,97391.53086021508
dfatd-maecd,2020-2021,132637.33288797535
dfo-mpo,2017-2018,39147.532905759166
dfo-mpo,2018-2019,1062694.6896847566
dfo-mpo,2019-2020,470301.37423013634
dfo-mpo,2020-2021,870559.5414147204
dnd-mdn,2017-2018,124740.85479452055
dnd-mdn,2018-2019,480509.9655783608
dnd-mdn,2019-2020,229588.76839205335
dnd-mdn,2020-2021,397640.05244293046
ec,2018-2019,110625.7870310192
ec,2019-2020,130189.83296898079
elections,2019-2020,194754.88086156826
elections,2020-2021,234605.71456921587
nrcan-rncan,2017-2018,2101002.4691358027
nrcan-rncan,2018-2019,203679.01234567902
nrcan-rncan,2019-2020,102118.51851851853
ppsc-sppc,2018-2019,9539.324786324787
ppsc-sppc,2019-2020,187419.67521367522
ssc-spc,2017-2018,184909.97290145987
ssc-spc,2018-2019,235986.50387773724
ssc-spc,2019-2020,236633.04224452557
ssc-spc,2020-2021,51076.530976277376
tc,2020-2021,26338.438823529406
