owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2020-2021,98146.13,93863.34
cbsa-asfc,2021-2022,203628.05,189109.93
csa-asc,2018-2019,51090.64,51757.50
csa-asc,2019-2020,97391.53,96609.95
dfatd-maecd,2020-2021,132637.33,126760.34
dfatd-maecd,2021-2022,227289.33,212688.50
dfo-mpo,2017-2018,58253.20,59862.54
dfo-mpo,2018-2019,1062694.69,1080349.40
dfo-mpo,2019-2020,593262.49,585817.10
dfo-mpo,2020-2021,870559.54,830059.43
dfo-mpo,2021-2022,377867.12,351418.79
dnd-mdn,2017-2018,124740.85,128371.55
dnd-mdn,2018-2019,480509.97,486271.68
dnd-mdn,2019-2020,229588.77,227241.55
dnd-mdn,2020-2021,397640.05,379532.04
dnd-mdn,2021-2022,68786.96,65416.11
ec,2018-2019,110625.79,112508.82
ec,2019-2020,130189.83,129145.05
elections,2019-2020,194754.88,192719.70
elections,2020-2021,234605.71,223667.10
elections,2021-2022,234605.71,219534.89
nrcan-rncan,2017-2018,2101002.47,2163039.91
nrcan-rncan,2018-2019,203679.01,207402.06
nrcan-rncan,2019-2020,102118.52,102241.28
ppsc-sppc,2018-2019,9539.32,9620.68
ppsc-sppc,2019-2020,187419.68,186199.25
ssc-spc,2017-2018,184909.97,190525.95
ssc-spc,2018-2019,235986.50,240300.10
ssc-spc,2019-2020,236633.04,234734.04
ssc-spc,2020-2021,51076.53,48134.28
ssc-spc,2021-2022,95835.96,88289.18
statcan,2021-2022,1299332.79,1208828.09
tc,2020-2021,26338.44,25083.80
tc,2021-2022,34718.85,32965.02
