d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1452184.16,1497072.74
2018-2019,3094184.16,3159768.21
2019-2020,1456162.75,1444546.97
2020-2021,1452184.16,1382945.01
2021-2022,1205465.00,1120751.74
