owner_org,d_fiscal_year,total
aafc-aac,2020-2021,12023.2
cfia-acia,2019-2020,6182316.455945946
cfia-acia,2020-2021,6420694.024054054
cgc-ccg,2019-2020,4528.901408450704
cgc-ccg,2020-2021,12523.098591549295
csc-scc,2019-2020,104797.33
csc-scc,2020-2021,73142.40999999999
dfo-mpo,2018-2019,0
dfo-mpo,2019-2020,0
dfo-mpo,2020-2021,15120
dnd-mdn,2019-2020,11306.4
dnd-mdn,2020-2021,59409.958630136985
ec,2019-2020,16051.65
ec,2020-2021,6425.569501375818
isc-sac,2017-2018,105794.32400876231
isc-sac,2018-2019,182145.888033954
isc-sac,2019-2020,182644.917864184
isc-sac,2020-2021,182145.888033954
nrcan-rncan,2019-2020,10462.730000000001
nrcan-rncan,2020-2021,141441.38
pc,2019-2020,15600.169122340425
pc,2020-2021,6229.763696808511
pwgsc-tpsgc,2019-2020,830622.5969565217
pwgsc-tpsgc,2020-2021,1676252.9189548132
rcmp-grc,2020-2021,22730.4
