owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,63485.89
dfo-mpo,2018-2019,9127272.121627906
dfo-mpo,2019-2020,1872452.4883720928
dfo-mpo,2020-2021,718782.5528187919
dnd-mdn,2017-2018,51187.630000000005
dnd-mdn,2019-2020,107910.91043056094
dnd-mdn,2020-2021,181144.22388939926
pwgsc-tpsgc,2017-2018,43480
tc,2017-2018,50528.58
tc,2019-2020,202951.29013894277
tc,2020-2021,409592.00660172314
