owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,63485.89,65000.49
dfo-mpo,2018-2019,9127272.12,9246410.13
dfo-mpo,2019-2020,1872452.49,1854095.96
dfo-mpo,2020-2021,718782.55,683896.34
dfo-mpo,2021-2022,1375764.09,1052779.49
dnd-mdn,2017-2018,51187.63,52614.26
dnd-mdn,2019-2020,107910.91,105808.30
dnd-mdn,2020-2021,181144.22,172254.15
dnd-mdn,2021-2022,155636.47,130531.55
pwgsc-tpsgc,2017-2018,43480.00,44560.82
pwgsc-tpsgc,2021-2022,284002.82,134015.74
tc,2017-2018,50528.58,51719.64
tc,2019-2020,202951.29,199754.87
tc,2020-2021,409592.01,389268.79
tc,2021-2022,318697.78,249306.00
