d_vendor_name,overall_total
MARITIME FENCE,344970.56
ECOLE DE LANGUES LA CITE,326493.82
TETRA TECH,323623.01
CHUBB EDWARDS,321289.20
ADAPT PHARMA CANADA,319514.96
PRINTERS PLUS,313256.39
QMR,312185.75
MACEWEN PETROLEUM,307756.55
THE RIGHT DOOR CONSULTING,304272.89
WSP,296535.43
TOROMONT,288861.42
CACHE COMPUTER CONSULTING,266479.11
LIONBRIDGE,257591.34
3M CANADA COMPANY,251803.95
BOUTHILLETTE PARIZEAU,241404.42
TURTLE ISLAND STAFFING,235874.53
MCKNIGHT ENTERPRISES,225950.22
STANTEC,224120.55
ONX ENTERPRISE SOLUTIONS,217754.40
CHEF BRANDZ,207845.88
KONICA MINOLTA BUSINESS SOLUTIONS,199205.33
PRECISIONIT,199162.50
LEVITT SAFETY,198692.47
JOSEPH ELIE,195701.36
EXCEL HUMAN RESOURCES,193116.08
ERNST YOUNG,185459.45
BUREAU VERITAS CANADA,177939.74
TELUS CANADA,173138.24
APPLIED ELECTONICS,167291.20
ARTEMP PERSONNEL SERVICES,161179.27
APRON FUEL SERVICES,160624.74
ORACLE CANADA,149326.57
FLYNN CANADA,146500.20
WORKDYNAMICS TECHNOLOGIES,141557.92
ATCO,136525.10
TOURE CLEANING SERVICES,135783.45
CHEVRON,129171.42
GFL ENVIRONMENTAL,126585.71
CHARRON HUMAN RESOURCES,122076.00
COLT CANADA,118535.03
FORRESTER RESEARCH,115260.00
EXP SERVICES,113964.62
"NATTIQ",113675.41
THERMO FISHER SCIENTIFIC,113334.72
TAG HR,113026.78
COFOMO,112776.48
TENAQUIP,112730.87
GENERAL ELECTRIC CANADA,107833.93
MASKIMO CONSTRUCTION,107801.05
BDO CANADA,106053.31
LANSDOWNE TECHNOLOGIES,102252.58
CIMA,101306.55
OPENTEXT,98610.69
MAXXAM ANALYTICS,97219.15
ABCO MAINTENANCE SYSTEMS,94500.00
PHASELOCK SYSTEMS INTERNATIONAL,92774.58
"NAV CANADA",90167.22
THOMSON REUTERS,83191.95
IFATHOM,81925.00
GEORGE COUREY,79802.25
THE AIM GROUP,79100.00
INFO TECH RESEARCH GROUP,78422.00
FMC PROFESSIONALS,77970.00
ALTIS HUMAN RESOURCES,77467.15
CANSEL SURVEY EQUIPMENT,75074.29
BGLA,71794.96
CBCI TELECOM,70802.39
FAST TRACK STAFFING,70060.00
PITNEY BOWES,68580.77
DELOITTE AND TOUCHE,67907.54
STRYKER CANADA,67817.45
GENESIS INTEGRATION,67472.98
ROGERS,65575.27
LANGUAGE RESEARCH DEVELOPMENT GROUP,61413.70
A HUNDRED ANSWERS,56194.01
GAP WIRELESS,55663.80
FEDERAL EXPRESS CANADA,55205.00
PETROVALUE PRODUCTS,52500.00
PATTISON SIGN GROUP,51872.04
73719 NEWFOUNDLAND LABRADOR,51135.30
J L RICHARDS ASSOCIATES,50973.51
ADRM TECHNOLOGY CONSULTING,50754.50
CONTRACT COMMUNITY,48748.20
STRONG BROS GENERAL CONTRACTING,48477.00
SEQIRUS CANADA,46757.03
ALLIANCE ENERGY,44584.14
ENGLOBE,43238.57
THE STEVENS COMPANY,41222.93
BUTTCON EAST,40089.58
IT NET CONSULTANTS,39829.11
ARCHITECTURE 49,39729.61
JHT DEFENSE,33221.39
BRANDT TRACTOR,32889.60
CNW GROUP,31497.89
GOLDER ASSOCIATES,29491.62
GLOBAL KNOWLEDGE,29035.05
ESRI,28755.47
ATLANTIC ROOFERS,28715.56
SNC LAVALIN,27179.62
MEDI SELECT,25299.10
PRICEWATERHOUSE COOPERS,25252.97
FAST FORWARD FRENCH,24960.00
MNP,24916.50
WOOD CANADA,24823.11
EQUASION BUSINESS TECHNOLOGIES,24238.50
PLEIAD CANADA,23052.00
REGENT CONSTRUCTION,22917.91
SIMEX DEFENCE,22873.12
KENN BOREK AIR,22123.14
M D CHARLTON,19534.69
RANDSTAD,19314.95
SHAW CABLE,19117.18
TPG TECHNOLOGY CONSULTANTS,18161.85
INTERNATIONAL REPORTING,17640.00
UNIVERSITY OF REGINA,17403.10
VWR INTERNATIONAL,17020.00
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,15330.00
LEMAY,14946.75
MEGA TECH,14934.53
MILLBROOK TACTICAL,13694.20
GDI SERVICES,12916.11
ASOKAN BUSINESS INTERIORS,12655.36
SETANTA CONTRACTING,12600.00
TRANSWEST AIR,12492.84
DELL COMPUTER,11900.39
UTILITIES KINGSTON,11841.37
CUMMINS CANADA,11404.84
GLOBAL UPHOLSTERY,10879.79
CANADIAN STANDARDS ASSOCIATION,10714.66
AIR LIQUIDE CANADA,10712.40
WOLTERS KLUWER,10141.53
MODERN CONSTRUCTION,10007.13
DATA COMMUNICATIONS MANAGEMENT,7810.44
CGI,1634.60
