d_vendor_name,overall_total
MCKESSON CANADA,228242364.10
JOHN HOWARD SOCIETY,147792409.55
SALVATION ARMY,132167631.43
CANADIAN CORPS OF COMMISSIONAIRES,106481189.17
ADGA GROUP,63010691.63
BRIDGES OF CANADA,54882689.33
CISTEL TECHNOLOGY,51546193.31
ELIZABETH FRY SOCIETY,36476935.53
LOGISTIK UNICORP,36238657.62
BARGREEN ELLINGSON,32827454.45
MOTOROLA SOLUTIONS CANADA,30658956.77
PALADIN GROUP,29319068.06
FORD MOTOR COMPANY,28840530.63
MODIS CANADA,22195143.64
SOCIETE EMMANUEL GREGOIRE,21023368.90
ST LEONARDS PLACE PEEL,20719568.36
INDIVIOR UK,20681896.42
DYNACARE,19663790.65
OEI KRUEGER,19366929.07
AIR INUIT,18778982.39
TEKNION,18397048.05
DONNA CONA,18147769.99
CALIAN,18062027.36
COLLIERS PROJECT LEADERS,17404153.20
ST LEONARD S COMMUNITY SERVICES,17347172.90
ST LEONARD S SOCIETY HAMILTON,17271334.55
WESTCOAST GENESIS SOCIETY,16020757.82
AIM HEALTH GROUP,15648098.24
MERCK FROSST,14507517.90
RESIDENCE CARPEDIEM,14490957.88
CATHOLIC SOCIAL SERVICES,13753434.17
NORTHFIELD METAL PRODUCTS,13601088.24
PRINCE GEORGE ACTIVATOR,13490334.76
MAISON CHARLEMAGNE,13060387.48
BRETON MICHEL MD,12794654.78
JEMTEC,12593181.04
PACIFIC SAFETY PRODUCTS,12536110.89
PHOENIX DRUG ALCOHOL RECOVERY,12404950.53
GRAHAM CONSTRUCTION,11330629.33
MEEWASINOTA CRF,11313170.61
MAISON CROSS ROADS DE LA SOCIETE,11209997.35
HOLLAND COLLEGE,11164302.39
CONNECTIVE SUPPORT SOCIETY,10855303.78
MURRAYS WINDERMERE GARDENS,10702176.99
TELECOM COMPUTER SERVICES,10654595.33
OKANAGAN HALFWAY HOUSE SOCIETY CRF,10646062.64
ARI FINANCIAL SERVICES,10580642.94
HOUSE OF HOPE,10457638.87
MAISON JEUN AIDE,10444397.69
CIRCLE OF EAGLES LODGE SOCIETY,10415732.88
DALIAN ENTERPRISES,10336564.08
"NATIVE CLAN ORGANIZATION",10257137.19
VIA TRAVAIL,10256390.64
IBM CANADA,10213761.50
MAGAL S3 CANADA,10036702.64
SERVICES D AIDE EN PREVENTION DE LA CRIMINALITE,9564471.39
SHELTER NOVA SCOTIA,9392855.04
MAISON JOINS TOI,9255130.49
NISHA TECHONOLOGIES,8963809.20
IRVING OIL,8682754.26
GLENCAIRN EDUCATIONAL SERVICES,8660180.24
DELCO AUTOMATION,8447614.99
UNITED CHURCH HALFWAY HOMES,8397442.93
MAKWA RESOURCING,8224005.76
MICROSOFT CANADA,8094907.45
BUREAU NATHALIE,7843331.07
MAISON PAINCHAUD,7826041.98
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,7824954.66
ALBERTA SEVENTH STEP SOCIETY,7704040.67
ST LEONARDS HOUSE WINDSOR,7503080.15
NEUROSCOPE,7366213.96
GREG VAN WYK PROFESSIONAL,7360079.57
DYNABOOK CANADA,7310831.93
XEROX,7261512.03
LARCH HALF WAY HOUSE OF SUDBURY,7161688.10
FLEX KNIT,6781834.83
THE HALIFAX COMPUTER CONSULTING GROUP,6704190.32
DISMAS SOCIETY,6667573.55
RUSSEL METALS,6565758.05
GENERAL MOTORS,6547220.53
VERITAAQ TECHNOLOGY HOUSE,6403098.46
MURRAYS MILLWOOD MANOR,6399684.77
CRC CURE LABELLE,6393533.36
LES TRAITEURS BYTOWN CATERING,6298043.06
HYPERTEC,6273694.68
MAISON DECISION HOUSE,6260354.58
ST LEONARDS SOCIETY OF PETERBOROUGH EDMISON HOUSE,6205150.03
IMPERIAL OIL,6173080.37
DR MANDEEP SAINI,6167883.21
R LAMBA FORENSIC PSYCH SERVICE,6167883.21
REHAB,6110403.40
ATLANTIC HUMAN SERVICES,6074820.19
HUMANSCALE CANADA,6002467.74
TOYOTA,5994849.59
CORNERSTONE COMM ASSOC DURHAM,5930181.93
CRC D ATNQ,5887745.51
TECHNE SEATING COMPONENT,5818326.10
LESAGE DAVID DR,5802229.75
AHS COMMUNITY INDUSTRIES,5740950.97
SIEMENS,5720923.44
ST LEONARDS SOCIETY OF NORTH VANCOUVER,5602332.29
MAISON RADISSON,5561996.26
ST PATRICKS HOUSE SOCIETY,5409450.31
HITRAC,5388080.78
SEVEN SOUTH STREET TREATMENT CENTRE,5179947.05
PODOLINSKY EQUIPMENT,5175590.75
RONA,5145773.32
HOWARD HOUSE ASSOCIATION OF CAPE BRETON,5126017.22
GENERAL DYNAMICS,5118595.25
IFATHOM,5032219.74
MINDWIRE SYSTEMS,4931037.51
STONEHENGE THERAPEUTIC COMMUNITY,4884278.18
CORPORATION PROFESSIONNELLE DR SERGE LANDRY PROFESSIONAL,4822358.21
TANKATEK,4768205.29
FCA CANADA,4600595.62
HOULE ELECTRIC,4337012.64
GARTNER,4302664.10
AGENCE SOCIALE SPECIALISEE DE L OUTAOUAIS,4244278.44
APICA MEDICAL SERVICES,4238093.54
DR NADER SHARIFI,4214456.37
LAREN SOCIETY,4209201.77
DR KEITH DAWSON,4183954.36
BC BORSTAL ASSOC,4080028.16
RESIDENCE LAFLEUR,4023565.32
DR FERNANDO VILLASENOR,3903836.72
BUNZL CANADA,3897179.62
ASSOCIATION CANADIENNE POUR LA SANTE MENTALE SECTION SAGUENAY,3895552.84
ATIRA WOMENS RESOURCE SOCIETY,3746998.16
CDW CANADA,3665372.15
SAMSON ASSOCIES,3651882.97
DR ROBERT LABINE,3632484.77
CANADIAN MENTAL HEALTH ASSOCIATION NORTH BAY AND DISTRICT,3499387.97
SYNERGIE MEDICALE BRG,3392123.86
SOFTCHOICE,3325601.88
TRI STAR INDUSTRIES,3296595.18
PUROLATOR,3122860.30
MAPLESOFT CONSULTING,3055751.55
RUSH TRUCK CENTRES OF CANADA,3053987.37
NEW BRUNSWICK COMMUNITY COLLEGE,3050966.73
LEVITT SAFETY,3029085.11
CTOMS,2999103.00
D DOYLE INSTALLATIONS,2948027.41
"NATIONS TRANSLATION GROUP",2904344.54
UNIFORM WORKS,2880102.41
CAMPBELL FORD SALES,2879781.39
NEOPRENE CANADA,2829415.31
ALIVAKTUK CONSULTING,2792778.05
THE MASHA KRUPP TRANSLATION GROUP,2772866.03
CE HARRISON HOME HARDWARE,2528927.24
KASIEL SOLUTIONS,2489173.46
GORDON FOOD SERVICE,2443680.56
TROY LIFE FIRE SAFETY,2388526.48
SUPER CHANNEL INTERNATIONAL,2383843.50
MARITIME FUELS,2368416.60
LANGUAGE MARKETPLACE,2331067.02
COTE GENEVIEVE S,2307936.97
TYCO INTEGRATED FIRE SECURITY,2291764.28
GLAXOSMITHKLINE,2262147.89
WASTE CONNECTIONS OF CANADA,2191576.86
RAVEN IT SECURITY,2178293.46
KUBOTA CANADA,2166423.09
RICOH,2151499.78
CONNECTIVE SUPPORT SOCIETY KAMLOOPS,2038763.06
BEST WESTERN PLUS REGENCY INN,2011874.58
TELUS CANADA,1978780.84
BLUEWAVE ENERGY,1925599.07
LIONBRIDGE,1902519.72
VISIONTEC,1902202.45
GFL ENVIRONMENTAL SERVICES,1813223.59
NORTHERN MICRO,1777606.39
HEARTZAP SAFETY TRAINING AND EQUIPMENT,1775656.72
FELIX TECHNOLOGY,1725113.55
BLACK MCDONALD,1706253.32
BAYSHORE HEALTHCARE,1675107.51
UNITED RENTALS,1629279.08
CANADA POST,1621315.51
SHARP ELECTRONICS,1615644.79
CACHE COMPUTER CONSULTING,1558722.00
IRON MOUNTAIN,1548910.18
SUMMIT CANADA DISTRIBUTORS,1466050.47
INTER OUTAOUAIS,1460751.50
BELL CANADA,1453893.21
BARDON SUPPLIES,1436538.76
LIFEWORKS CANADA,1430049.07
ADVANCED CHIPPEWA TECHNOLOGIES,1391538.11
NORDMEC CONSTRUCTION,1380583.32
WAJAX,1371945.39
WESCO DISTRIBUTION CANADA,1370849.89
N12 CONSULTING,1359645.86
WINMAR,1344842.27
INSTRUX MEDIA,1304756.11
RAMPART INTERNATIONAL,1254475.19
GARDA SECURITY GROUP,1244138.81
KONE,1238503.12
MACEWEN PETROLEUM,1235362.08
QUINTET CONSULTING,1232053.52
MITSUBISHI MOTOR SALES,1203572.06
SIERRA SYSTEMS GROUP,1186077.48
SAP,1107751.53
JOSEPH ELIE,1099637.39
POLARIS INDUSTRIES,1078631.55
NORTRAX CANADA,1070912.16
PROTAK CONSULTING GROUP,1037282.86
IBISKA TELECOM,1017082.85
THYSSENKRUPP ELEVATOR,990586.17
3M CANADA COMPANY,983608.21
CANON,980477.29
UNIVERSITY OF SASKATCHEWAN,956206.52
SYSCO,952885.48
