d_fiscal_year,total,total_constant_2019_dollars
2017-2018,515145246.65,528358248.03
2018-2019,517417959.72,525163747.17
2019-2020,489295157.61,484733649.19
2020-2021,505134853.89,479662484.48
2021-2022,483236312.27,447618661.31
