d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2129275.26,2186351.60
2018-2019,2409764.27,2440754.74
2019-2020,3201786.73,3196793.26
2020-2021,2757966.69,2700015.56
2021-2022,2525707.61,1927670.91
