d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4188870.24,4318295.93
2018-2019,4182790.75,4262708.47
2019-2020,3626849.31,3597148.97
2020-2021,1357198.19,1298745.26
2021-2022,1098706.72,1019408.41
2022-2023,132713.07,118752.21
