d_fiscal_year,total,total_constant_2019_dollars
2017-2018,611764.97,627536.81
2018-2019,489805.97,496900.66
2019-2020,842951.84,833222.15
2020-2021,1639240.96,1556063.50
2021-2022,1919679.88,1776104.59
