owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2019-2020,135670.50,133913.32
aandc-aadnc,2021-2022,38827.06,35854.85
aandc-aadnc,2022-2023,39631.88,35316.73
cfia-acia,2017-2018,166531.97,171679.66
cfia-acia,2018-2019,166531.97,169723.25
cfia-acia,2020-2021,21334.40,20233.98
csa-asc,2017-2018,95064.67,97933.67
csa-asc,2018-2019,10991.27,11284.70
csa-asc,2020-2021,16096.50,15286.08
csps-efpc,2020-2021,7675.85,7307.89
csps-efpc,2021-2022,6057.91,5716.16
cta-otc,2020-2021,48553.48,46558.72
cta-otc,2021-2022,14300.54,13295.58
cta-otc,2022-2023,14300.54,12796.18
dnd-mdn,2017-2018,24860.00,25576.19
esdc-edsc,2018-2019,153702.17,156367.95
esdc-edsc,2019-2020,314264.96,311309.40
esdc-edsc,2020-2021,1178929.29,1120067.86
esdc-edsc,2021-2022,1124088.62,1043649.02
esdc-edsc,2022-2023,783839.38,700898.90
fcac-acfc,2019-2020,22600.00,22378.68
hc-sc,2018-2019,20001.00,20334.38
ic,2017-2018,20547.87,21183.03
ic,2018-2019,52629.72,53354.06
ic,2019-2020,3718.04,3729.55
ic,2021-2022,76015.09,69737.43
ic,2022-2023,73760.27,65593.82
infc,2017-2018,8839.50,9091.94
infc,2018-2019,6276.67,6388.21
infc,2019-2020,19371.43,19216.90
infc,2020-2021,56666.66,53964.84
infc,2021-2022,56666.66,52684.45
infc,2022-2023,56666.66,50705.57
irb-cisr,2019-2020,101119.39,99716.94
irb-cisr,2020-2021,12753.95,12145.85
irb-cisr,2021-2022,128185.88,117381.56
irb-cisr,2022-2023,70749.45,63905.46
isc-sac,2019-2020,73631.24,72677.58
isc-sac,2020-2021,110145.09,104893.44
isc-sac,2021-2022,135704.03,126327.34
isc-sac,2022-2023,110145.09,98558.29
pc,2018-2019,2726.67,2752.14
pc,2019-2020,22176.91,22000.01
pc,2022-2023,92409.65,82661.60
pch,2020-2021,1710.92,1612.16
pch,2021-2022,36734.51,34153.01
pco-bcp,2017-2018,49279.83,50774.74
pco-bcp,2018-2019,61770.64,62900.31
pco-bcp,2019-2020,72146.31,71570.80
pco-bcp,2020-2021,71949.19,68518.70
pco-bcp,2021-2022,24048.77,22726.16
pwgsc-tpsgc,2017-2018,61038.63,62963.47
pwgsc-tpsgc,2018-2019,15175.86,15347.76
pwgsc-tpsgc,2019-2020,71096.02,70250.48
pwgsc-tpsgc,2020-2021,100023.90,95061.51
pwgsc-tpsgc,2021-2022,74356.87,68880.28
pwgsc-tpsgc,2022-2023,33774.91,30166.35
rcmp-grc,2020-2021,10500.53,9894.39
rcmp-grc,2021-2022,32379.72,30099.95
rcmp-grc,2022-2023,80973.41,72525.08
ssc-spc,2017-2018,185602.50,191391.20
ssc-spc,2019-2020,24667.90,24288.75
ssc-spc,2020-2021,6226.73,5874.20
ssc-spc,2021-2022,62513.18,58058.26
ssc-spc,2022-2023,63412.20,56391.64
tbs-sct,2021-2022,79816.53,72752.81
vrab-tacra,2017-2018,0.00,0.00
