d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,324305.47,334174.46
it_consulting_services,2018-2019,169580.08,172701.90
it_consulting_services,2019-2020,24667.90,24279.55
it_consulting_services,2020-2021,26229.08,24925.31
it_consulting_services,2021-2022,26905.30,24960.54
