d_fiscal_year,total,total_constant_2019_dollars
2017-2018,862580.75,885127.96
2018-2019,2062303.32,2090558.49
2019-2020,2105766.25,2089020.73
2020-2021,1965421.21,1868467.53
2021-2022,13674.65,12499.72
