d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,84750.00,87365.90
it_consulting_services,2018-2019,145770.00,148487.97
it_consulting_services,2019-2020,88200.78,87445.97
it_consulting_services,2020-2021,26572.82,25329.87
it_other,2017-2018,28250.00,29109.71
it_other,2018-2019,8148.36,8284.12
it_other,2019-2020,75978.10,75412.21
it_other,2020-2021,31696.51,30185.24
it_other,2021-2022,21674.89,20107.16
it_other,2022-2023,113134.11,101232.87
