owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,75391.10
aandc-aadnc,2019-2020,84750.00
cic,2017-2018,50850.00
cic,2018-2019,56500.00
cic,2019-2020,56500.00
cic,2020-2021,56500.00
cra-arc,2017-2018,39550.00
cra-arc,2018-2019,12348.74
cra-arc,2019-2020,39550.00
cra-arc,2020-2021,39550.00
csa-asc,2018-2019,12814.20
csa-asc,2019-2020,11300.00
dfatd-maecd,2017-2018,84750.00
dfatd-maecd,2018-2019,95691.71
dfatd-maecd,2019-2020,97599.07
dfatd-maecd,2020-2021,16572.82
dnd-mdn,2018-2019,101700.00
ec,2017-2018,61000.28
ec,2018-2019,54959.08
ec,2019-2020,55515.63
ec,2020-2021,57487.50
elections,2017-2018,13797.00
elections,2018-2019,8148.36
elections,2019-2020,8178.10
elections,2020-2021,14746.51
esdc-edsc,2017-2018,67800.00
esdc-edsc,2018-2019,80230.00
esdc-edsc,2019-2020,67800.00
esdc-edsc,2020-2021,27558.75
fin,2017-2018,70137.40
fin,2018-2019,73450.00
fin,2019-2020,74036.95
fin,2020-2021,74460.53
hc-sc,2017-2018,56500.00
hc-sc,2018-2019,50850.00
hc-sc,2019-2020,84750.00
hc-sc,2020-2021,467191.99
ic,2017-2018,98038.80
ic,2018-2019,92660.00
ic,2019-2020,78140.00
ic,2020-2021,44624.27
infc,2017-2018,12139.19
infc,2018-2019,12139.19
infc,2019-2020,12172.44
infc,2020-2021,12139.19
isc-sac,2020-2021,5004.09
nrcan-rncan,2017-2018,113000.00
nrcan-rncan,2018-2019,105198.36
nrcan-rncan,2019-2020,85727.33
nrcan-rncan,2020-2021,70862.80
osfi-bsif,2017-2018,4162.70
osfi-bsif,2018-2019,4162.70
osfi-bsif,2019-2020,4174.10
osfi-bsif,2020-2021,4162.70
pch,2017-2018,28250.00
pch,2018-2019,16943.68
pch,2019-2020,302.57
pch,2020-2021,7345.00
pco-bcp,2017-2018,183519.40
pco-bcp,2018-2019,160488.74
pco-bcp,2019-2020,147965.50
pco-bcp,2020-2021,165023.05
ps-sp,2020-2021,16950.00
pwgsc-tpsgc,2017-2018,22600.00
pwgsc-tpsgc,2018-2019,22569.08
pwgsc-tpsgc,2019-2020,22630.92
pwgsc-tpsgc,2020-2021,50850.00
ssc-spc,2017-2018,28250.00
ssc-spc,2020-2021,10000.00
swc-cfc,2017-2018,16950.00
tbs-sct,2017-2018,28250.00
tbs-sct,2018-2019,27894.27
tbs-sct,2019-2020,28944.84
tbs-sct,2020-2021,41970.26
vac-acc,2018-2019,28250.00
vac-acc,2019-2020,22600.00
vac-acc,2020-2021,22600.00
wage,2019-2020,23067.01
wage,2020-2021,1932.99
