owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,75391.10,77457.49
aandc-aadnc,2019-2020,84750.00,84023.56
cic,2017-2018,50850.00,52167.69
cic,2018-2019,56500.00,57378.66
cic,2019-2020,56500.00,56023.20
cic,2020-2021,56500.00,53712.87
cic,2021-2022,56500.00,52457.14
cra-arc,2017-2018,39550.00,40574.87
cra-arc,2018-2019,12348.74,12540.78
cra-arc,2019-2020,39550.00,39193.13
cra-arc,2020-2021,39550.00,37599.01
cra-arc,2021-2022,39550.00,36720.00
csa-asc,2018-2019,12814.20,13013.48
csa-asc,2019-2020,11300.00,11204.64
dfatd-maecd,2017-2018,84750.00,86942.36
dfatd-maecd,2018-2019,95691.71,97112.32
dfatd-maecd,2019-2020,97599.07,96721.05
dfatd-maecd,2020-2021,16572.82,15755.29
dfatd-maecd,2021-2022,22600.00,20982.86
dnd-mdn,2018-2019,101700.00,103281.59
ec,2017-2018,61000.28,62565.66
ec,2018-2019,54959.08,55802.51
ec,2019-2020,55515.63,55047.14
ec,2020-2021,57487.50,54651.66
ec,2021-2022,167671.88,156311.71
elections,2017-2018,13797.00,14154.53
elections,2018-2019,8148.36,8258.39
elections,2019-2020,8178.10,8151.74
elections,2020-2021,14746.51,14019.07
elections,2021-2022,7658.01,7110.04
esdc-edsc,2017-2018,67800.00,69556.92
esdc-edsc,2018-2019,80230.00,81477.70
esdc-edsc,2019-2020,67800.00,67227.84
esdc-edsc,2020-2021,27558.75,26199.28
esdc-edsc,2021-2022,37366.88,34693.09
fin,2017-2018,70137.40,71950.29
fin,2018-2019,73450.00,74592.26
fin,2019-2020,74036.95,73408.06
fin,2020-2021,74460.53,70787.17
fin,2021-2022,67100.33,62418.39
hc-sc,2017-2018,56500.00,57964.10
hc-sc,2018-2019,50850.00,51640.79
hc-sc,2019-2020,84750.00,84034.80
hc-sc,2020-2021,467191.99,444140.61
hc-sc,2021-2022,419971.26,386145.74
ic,2017-2018,98038.80,100579.06
ic,2018-2019,92660.00,94100.14
ic,2019-2020,78140.00,77422.09
ic,2020-2021,74004.27,70367.24
ic,2021-2022,68940.73,64022.36
infc,2017-2018,12139.19,12453.75
infc,2018-2019,12139.19,12327.97
infc,2019-2020,12172.44,12069.72
infc,2020-2021,12139.19,11540.36
isc-sac,2020-2021,5004.09,4711.94
isc-sac,2021-2022,86975.91,80752.35
nrcan-rncan,2017-2018,113000.00,115928.20
nrcan-rncan,2018-2019,105198.36,106878.91
nrcan-rncan,2019-2020,85727.33,85010.20
nrcan-rncan,2020-2021,70862.80,67409.71
nrcan-rncan,2021-2022,54758.26,50980.05
osfi-bsif,2017-2018,4162.70,4270.57
osfi-bsif,2018-2019,4162.70,4227.43
osfi-bsif,2019-2020,4174.10,4138.88
osfi-bsif,2020-2021,4162.70,3957.35
osfi-bsif,2021-2022,19944.50,18517.37
pch,2017-2018,28250.00,28982.05
pch,2018-2019,16943.68,17110.39
pch,2019-2020,302.57,303.64
pch,2020-2021,7345.00,6982.67
pco-bcp,2017-2018,183519.40,188275.66
pco-bcp,2018-2019,160488.74,163170.44
pco-bcp,2019-2020,147965.50,146662.60
pco-bcp,2020-2021,165023.05,156846.67
pco-bcp,2021-2022,148499.82,137725.32
ps-sp,2020-2021,16950.00,16113.86
pwgsc-tpsgc,2017-2018,22600.00,23185.64
pwgsc-tpsgc,2018-2019,22569.08,22920.07
pwgsc-tpsgc,2019-2020,22630.92,22439.93
pwgsc-tpsgc,2020-2021,50850.00,48409.85
pwgsc-tpsgc,2021-2022,19392.97,17915.10
ssc-spc,2017-2018,28250.00,28968.59
ssc-spc,2020-2021,10000.00,9527.60
swc-cfc,2017-2018,16950.00,17389.23
tbs-sct,2017-2018,28250.00,28982.05
tbs-sct,2018-2019,27894.27,28330.10
tbs-sct,2019-2020,28944.84,28698.30
tbs-sct,2020-2021,41970.26,39785.18
tbs-sct,2021-2022,65061.05,60870.29
tc,2021-2022,25015.27,23114.57
vac-acc,2018-2019,28250.00,28689.33
vac-acc,2019-2020,22600.00,22409.28
vac-acc,2020-2021,22600.00,21485.15
vac-acc,2021-2022,13230.39,12240.01
wage,2019-2020,23067.01,22866.17
wage,2020-2021,1932.99,1824.70
wage,2021-2022,25000.00,23211.13
