normalized_vendor_name,original_vendor_name
FFG,FFG Flensburger Fahrzeugbau Gesellschaft mbh
FFG,FFG Flensburger Fahrzeugbau Gesellschaft mbH
FFG,Flensburger Fahzeugbau Gesellschaft
FFG,FFG
FFG,Flensburger Fahrzeugbau Gesellschaft
FFG,FFG FLENSBURGER FAHRZEUGBAU GESELLSCHAFT MBH
FFG,FFG Flensburger Fahrzeugbau Gesellschaft
FFG,FFG Canada Ltd.
