d_fiscal_year,total,total_constant_2019_dollars
2017-2018,44133658.09,45501308.55
2018-2019,15917066.86,16273524.64
2019-2020,14130388.20,14045809.27
2020-2021,6213012.37,5913610.61
2021-2022,4578007.14,4259064.24
2022-2023,4585139.56,4106288.71
