d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1761665.83,1807091.22
2018-2019,1591270.08,1613817.32
2019-2020,1272850.35,1266178.65
2020-2021,625893.53,595393.90
2021-2022,143414.63,135607.30
