d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,194911.72,199777.97
1_facilities_and_construction,2018-2019,1537254.60,1558693.95
1_facilities_and_construction,2019-2020,1248932.70,1242335.77
1_facilities_and_construction,2020-2021,625893.53,595393.90
1_facilities_and_construction,2021-2022,143414.63,135607.30
6_industrial_products_and_services,2017-2018,1566088.80,1606632.25
6_industrial_products_and_services,2018-2019,38691.86,39532.23
