owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,35156.00,36133.03
aandc-aadnc,2018-2019,39512.30,39995.05
cbsa-asfc,2019-2020,10904.50,10644.75
cfia-acia,2017-2018,17522.74,18054.69
cfia-acia,2018-2019,5077.26,5206.83
cic,2017-2018,14933.85,15374.66
cic,2018-2019,11649.40,11862.96
cihr-irsc,2017-2018,13144.40,13547.27
cihr-irsc,2018-2019,13144.40,13384.67
cihr-irsc,2019-2020,13180.41,13074.64
cihr-irsc,2020-2021,15462.73,14741.78
cihr-irsc,2021-2022,15462.73,14469.42
cnsc-ccsn,2017-2018,4797.16,4944.19
cnsc-ccsn,2018-2019,4797.16,4884.85
cnsc-ccsn,2019-2020,10128.06,10019.93
cnsc-ccsn,2020-2021,3090.52,2912.49
cra-arc,2017-2018,0.00,0.00
cra-arc,2018-2019,0.00,0.00
cra-arc,2019-2020,0.00,0.00
cra-arc,2020-2021,0.00,0.00
cra-arc,2021-2022,0.00,0.00
dfatd-maecd,2017-2018,99444.74,102210.09
dfatd-maecd,2018-2019,137133.49,140011.09
dfatd-maecd,2019-2020,76740.24,76040.79
dfatd-maecd,2020-2021,101550.90,97657.80
dfatd-maecd,2021-2022,14022.74,12750.47
dnd-mdn,2017-2018,17640.62,18253.63
dnd-mdn,2018-2019,114125.02,116366.54
dnd-mdn,2019-2020,46706.52,45972.02
elections,2017-2018,625588.98,644762.80
elections,2018-2019,633060.26,644559.11
elections,2019-2020,807545.13,800945.12
elections,2020-2021,1003680.93,957919.11
elections,2021-2022,742038.71,696347.26
esdc-edsc,2018-2019,24987.52,25200.62
esdc-edsc,2019-2020,8174.29,7979.57
esdc-edsc,2020-2021,109328.03,103814.34
esdc-edsc,2021-2022,311243.84,286563.48
fintrac-canafe,2017-2018,19436.00,20031.70
hc-sc,2018-2019,11044.62,11292.91
ic,2017-2018,25207.12,25901.76
isc-sac,2018-2019,39512.30,39995.05
isc-sac,2020-2021,14917.99,14282.92
jus,2017-2018,211518.13,217650.00
jus,2018-2019,302923.27,307901.40
jus,2019-2020,289680.64,285935.62
jus,2020-2021,143633.31,136982.96
jus,2021-2022,70196.84,65687.47
nrc-cnrc,2017-2018,10921.45,11222.41
nrc-cnrc,2018-2019,12587.08,12794.19
nrcan-rncan,2017-2018,192609.44,198512.77
nrcan-rncan,2018-2019,207900.60,211739.92
nrcan-rncan,2021-2022,1319.66,1199.93
nserc-crsng,2017-2018,22063.82,22762.25
oag-bvg,2017-2018,18786.31,19339.01
oag-bvg,2018-2019,30324.08,30851.43
oag-bvg,2019-2020,8904.94,8937.33
opc-cpvp,2017-2018,18712.18,19304.51
opc-cpvp,2018-2019,16950.00,17225.38
pc,2018-2019,225912.39,228192.46
pc,2019-2020,193948.15,189328.16
pc,2020-2021,2981.67,2827.94
pc,2021-2022,44436.07,42079.21
pch,2017-2018,130679.46,134630.28
pco-bcp,2017-2018,19515.32,20073.04
pwgsc-tpsgc,2017-2018,24976.85,25829.34
pwgsc-tpsgc,2021-2022,11289.09,10652.84
rcmp-grc,2017-2018,196104.87,202379.27
rcmp-grc,2018-2019,70932.02,71972.62
rcmp-grc,2019-2020,13704.48,13754.33
rcmp-grc,2021-2022,3078.48,2799.17
sshrc-crsh,2017-2018,36320.47,37446.36
sshrc-crsh,2018-2019,5909.77,6060.59
