d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1750766.90,1796837.71
2018-2019,1896055.05,1920198.25
2019-2020,1479617.35,1477750.05
2020-2021,1394646.09,1357802.46
2021-2022,1213088.17,868049.79
