owner_org,d_fiscal_year,total
aafc-aac,2017-2018,35156
aandc-aadnc,2018-2019,39512.3
cbsa-asfc,2019-2020,10904.5
cfia-acia,2017-2018,17522.739726027397
cfia-acia,2018-2019,5077.260273972603
cic,2017-2018,10620.847399999999
cic,2018-2019,221.50260000000003
cihr-irsc,2017-2018,13144.39931569343
cihr-irsc,2018-2019,13144.39931569343
cihr-irsc,2019-2020,13180.411368613137
cihr-irsc,2020-2021,15462.733333333332
cnsc-ccsn,2017-2018,4797.162566312997
cnsc-ccsn,2018-2019,4797.162566312997
cnsc-ccsn,2019-2020,10128.055542751952
cnsc-ccsn,2020-2021,3090.51912568306
cra-arc,2017-2018,0
cra-arc,2018-2019,0
cra-arc,2019-2020,0
cra-arc,2020-2021,0
dfatd-maecd,2017-2018,99444.74
dfatd-maecd,2018-2019,137133.49000000002
dfatd-maecd,2019-2020,76740.24
dfatd-maecd,2020-2021,101550.9
dnd-mdn,2017-2018,17640.62
dnd-mdn,2018-2019,114125.02
dnd-mdn,2019-2020,46706.52
elections,2017-2018,625588.9754288294
elections,2018-2019,633060.2642414791
elections,2019-2020,807545.1290146147
elections,2020-2021,1003680.9323038294
esdc-edsc,2018-2019,24987.52
esdc-edsc,2019-2020,8174.287058823529
esdc-edsc,2020-2021,109328.03294117647
fintrac-canafe,2017-2018,19436
hc-sc,2018-2019,11044.619999999999
ic,2017-2018,25207.12
isc-sac,2018-2019,39512.3
isc-sac,2020-2021,14917.99
jus,2017-2018,211518.12887896484
jus,2018-2019,302923.27112103516
jus,2019-2020,289680.64
jus,2020-2021,143633.31
nrc-cnrc,2017-2018,10921.449999999999
nrc-cnrc,2018-2019,12587.08
nrcan-rncan,2017-2018,192609.43794087137
nrcan-rncan,2018-2019,207900.59794087138
nserc-crsng,2017-2018,22063.82
oag-bvg,2017-2018,18786.311518624643
oag-bvg,2018-2019,30324.07804659275
oag-bvg,2019-2020,8904.94043478261
opc-cpvp,2017-2018,18712.18
opc-cpvp,2018-2019,16950
pc,2018-2019,225912.39
pc,2019-2020,193948.15
pc,2020-2021,2981.668527131783
pch,2017-2018,130679.45999999999
pco-bcp,2017-2018,19515.32
pwgsc-tpsgc,2017-2018,24976.85
rcmp-grc,2017-2018,196104.86710164227
rcmp-grc,2018-2019,70932.02
rcmp-grc,2019-2020,13704.48
sshrc-crsh,2017-2018,36320.472988505746
sshrc-crsh,2018-2019,5909.770114942528
