d_fiscal_year,total,total_constant_2019_dollars
2017-2018,258049.91,264346.75
2018-2019,1184590.67,1199590.96
2019-2020,2184960.87,2160885.74
2020-2021,936994.98,888849.27
2021-2022,1281410.76,1162345.45
