d_most_recent_category,total,percentage
3_information_technology,378953435.93,0.9405986829008287
2_professional_services,14405646.61,0.035756193090452366
11_defence,3821729.38,0.009485897945470053
9_human_capital,3243660.89,0.008051076658481711
1_facilities_and_construction,2460883.95,0.006108149404767144
