owner_org,d_fiscal_year,total
aafc-aac,2017-2018,1539096.334419721
aafc-aac,2018-2019,1310161.9576738777
aafc-aac,2019-2020,1305083.2589277788
aafc-aac,2020-2021,1237826.458742923
cbsa-asfc,2017-2018,7680277.298771904
cbsa-asfc,2018-2019,9237954.830637993
cbsa-asfc,2019-2020,12415722.963225665
cbsa-asfc,2020-2021,8868239.155398145
cic,2017-2018,7615188.300523423
cic,2018-2019,11862841.454470318
cic,2019-2020,12838566.885871695
cic,2020-2021,13905812.833745534
cihr-irsc,2020-2021,14125
cnsc-ccsn,2017-2018,83320.62337662338
cra-arc,2017-2018,21120721.730538618
cra-arc,2018-2019,22473639.309302066
cra-arc,2019-2020,27435316.93262023
cra-arc,2020-2021,32879795.960543048
dfatd-maecd,2017-2018,1168241.6385526457
dfatd-maecd,2018-2019,4148509.019384947
dfatd-maecd,2019-2020,2573695.954761475
dfatd-maecd,2020-2021,2630565.7216733396
dfo-mpo,2018-2019,67805.09
dnd-mdn,2017-2018,1431053.5302827533
dnd-mdn,2018-2019,857572.3132790903
dnd-mdn,2019-2020,1225395.9849788765
dnd-mdn,2020-2021,1670322.7674609085
ec,2017-2018,435669.16000000003
ec,2018-2019,33309.88940706196
ec,2019-2020,304785.48807461694
ec,2020-2021,303952.7408394404
elections,2017-2018,444532.0337491289
elections,2018-2019,484340.8725923345
elections,2019-2020,240997.7436585366
elections,2020-2021,196533.08402777778
esdc-edsc,2017-2018,901226.9543207854
esdc-edsc,2018-2019,670028.9840740253
esdc-edsc,2019-2020,1897686.2710832777
esdc-edsc,2020-2021,2677267.8577731787
fin,2017-2018,93287.15000000001
hc-sc,2017-2018,899749.1526682134
hc-sc,2018-2019,1329712.6563178482
hc-sc,2019-2020,1480768.0509566953
hc-sc,2020-2021,3413921.4693922475
ic,2017-2018,3850365.9312579986
ic,2018-2019,5579972.671367265
ic,2019-2020,5482919.446254111
ic,2020-2021,3439989.464805463
irb-cisr,2017-2018,382601.6476475279
irb-cisr,2018-2019,413606.8638899522
irb-cisr,2019-2020,473145.03942743223
irb-cisr,2020-2021,98310.00000000001
nrcan-rncan,2017-2018,924283.8324691992
nrcan-rncan,2018-2019,1112042.0532579164
nrcan-rncan,2019-2020,1582943.510534648
nrcan-rncan,2020-2021,1926294.3574945433
nserc-crsng,2018-2019,11907.27713625866
nserc-crsng,2019-2020,65045.722863741335
osfi-bsif,2017-2018,2603984.0091459043
osfi-bsif,2018-2019,2957034.599244176
osfi-bsif,2019-2020,4036923.820162708
osfi-bsif,2020-2021,2703995.663590272
pc,2017-2018,180043.03282796542
pc,2018-2019,141232.173880597
rcmp-grc,2017-2018,1339553.9014240298
rcmp-grc,2018-2019,310796.9782365827
rcmp-grc,2019-2020,167962.18822996478
rcmp-grc,2020-2021,536181.1813670718
ssc-spc,2017-2018,10271168.537509926
ssc-spc,2018-2019,11478397.9688864
ssc-spc,2019-2020,6733606.560079005
ssc-spc,2020-2021,4807866.618831578
tbs-sct,2017-2018,682520.9968075785
tc,2017-2018,155100.56181794792
tc,2018-2019,1739445.008182052
tc,2019-2020,1062461.9473948448
tc,2020-2021,2065638.5476622358
