d_fiscal_year,total,total_constant_2019_dollars
2018-2019,127706.74,129116.04
2019-2020,708687.20,700926.89
2020-2021,1394861.77,1329747.81
2021-2022,877434.77,817000.22
2022-2023,1225341.65,1093809.76
