d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2018-2019,127706.74,129116.04
2_professional_services,2019-2020,651744.24,644918.72
2_professional_services,2020-2021,1352543.27,1289177.86
2_professional_services,2021-2022,826620.93,770410.13
2_professional_services,2022-2023,1121581.65,1001311.77
3_information_technology,2019-2020,32263.76,31527.33
3_information_technology,2022-2023,16950.00,15088.78
9_human_capital,2019-2020,24679.20,24480.83
9_human_capital,2020-2021,42318.50,40569.94
9_human_capital,2021-2022,50813.84,46590.10
9_human_capital,2022-2023,86810.00,77409.21
