d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,38324.11,39227.49
1_facilities_and_construction,2020-2021,37353.86,35173.07
10_office_management,2017-2018,98048.54,100572.59
10_office_management,2018-2019,101107.66,102888.73
10_office_management,2019-2020,65157.45,64697.26
10_office_management,2020-2021,84940.38,80184.15
10_office_management,2021-2022,155501.92,142244.53
11_defence,2017-2018,156100.18,159891.78
11_defence,2018-2019,122103.37,124408.05
11_defence,2019-2020,122801.66,121368.51
11_defence,2020-2021,202142.35,191182.35
11_defence,2021-2022,44706.82,40799.83
2_professional_services,2018-2019,14952.09,15201.95
3_information_technology,2019-2020,56353.16,54989.38
3_information_technology,2020-2021,24294.97,23022.51
3_information_technology,2021-2022,34496.75,31495.51
4_medical,2018-2019,22050.67,22291.99
4_medical,2019-2020,37755.36,36841.66
4_medical,2020-2021,1712559.07,1627576.13
4_medical,2021-2022,912447.66,856516.70
5_transportation_and_logistics,2019-2020,19725.59,19690.71
5_transportation_and_logistics,2021-2022,21990.83,20110.39
6_industrial_products_and_services,2017-2018,446164.95,457116.56
6_industrial_products_and_services,2018-2019,1030937.73,1047290.92
6_industrial_products_and_services,2019-2020,670782.73,662262.49
6_industrial_products_and_services,2020-2021,915419.29,866764.03
6_industrial_products_and_services,2021-2022,3316079.28,3009327.31
9_human_capital,2020-2021,24808.02,23359.68
