owner_org,d_fiscal_year,total
aafc-aac,2017-2018,12361.58
cbsa-asfc,2020-2021,10615.220000000001
csc-scc,2017-2018,24132.85
csc-scc,2018-2019,88598.02
dfatd-maecd,2018-2019,15741.08
dfatd-maecd,2020-2021,10273.4
dfo-mpo,2017-2018,30648.869999999995
dfo-mpo,2018-2019,23831.450000000004
dfo-mpo,2019-2020,76078.75
dfo-mpo,2020-2021,41181.74
dnd-mdn,2017-2018,550351.359605119
dnd-mdn,2018-2019,1052931.8985711462
dnd-mdn,2019-2020,690468.5246959005
dnd-mdn,2020-2021,1153970.7021382302
ec,2020-2021,23814.25
irb-cisr,2020-2021,21326.440000000002
isc-sac,2020-2021,13549.27
nrc-cnrc,2017-2018,14771.18
nrcan-rncan,2017-2018,74250.0440506329
nrcan-rncan,2018-2019,52150.5
nrcan-rncan,2019-2020,24053.97
pc,2019-2020,10343
phac-aspc,2019-2020,37755.356733343484
phac-aspc,2020-2021,1677851.0673583373
pwgsc-tpsgc,2018-2019,44596.06585784314
pwgsc-tpsgc,2019-2020,68522.39985294118
pwgsc-tpsgc,2020-2021,159.4242892156863
rcmp-grc,2017-2018,15988.669999999998
rcmp-grc,2018-2019,13302.51
rcmp-grc,2020-2021,35668.410993877005
statcan,2019-2020,11469.449999999999
tc,2017-2018,16133.230000000003
tc,2019-2020,53884.49
tc,2020-2021,13108
