d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_other,2019-2020,56353.16,55066.89
it_other,2020-2021,24294.97,23053.55
it_other,2021-2022,34496.75,31526.35
it_other,2022-2023,39588.61,35448.09
