owner_org,d_fiscal_year,total,total_constant_2019_dollars
cra-arc,2020-2021,431925.68,411629.25
cra-arc,2021-2022,470605.59,437534.09
cra-arc,2022-2023,470605.59,421099.85
esdc-edsc,2019-2020,9656.67,9544.26
esdc-edsc,2020-2021,13929.90,13277.50
esdc-edsc,2021-2022,4294.87,4058.66
esdc-edsc,2022-2023,10243.85,9129.55
oag-bvg,2020-2021,14494.89,13658.18
oag-bvg,2021-2022,587848.24,546537.60
oag-bvg,2022-2023,613273.24,548508.81
pwgsc-tpsgc,2017-2018,1279.43,1315.97
pwgsc-tpsgc,2018-2019,15064.26,15352.94
