d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,3217672.0127928257
1_facilities_and_construction,2018-2019,1235633.9564350545
1_facilities_and_construction,2019-2020,1520094.8050721537
1_facilities_and_construction,2020-2021,1603149.0689841253
