owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,94695.11,97594.20
aandc-aadnc,2018-2019,50722.92,51677.71
aandc-aadnc,2019-2020,76083.64,75476.72
aandc-aadnc,2022-2023,15125.01,13384.81
atssc-scdata,2021-2022,54087.64,49377.89
atssc-scdata,2022-2023,81512.36,73359.27
cas-satj,2017-2018,78591.50,81130.40
cas-satj,2018-2019,154972.51,157163.97
cas-satj,2019-2020,181128.80,180601.93
cas-satj,2020-2021,77856.45,74144.31
cas-satj,2021-2022,77856.45,72385.14
cas-satj,2022-2023,121919.85,108503.73
cbsa-asfc,2022-2023,40000.00,35587.95
cfia-acia,2022-2023,47757.79,42466.33
cic,2020-2021,11201.24,10554.66
cic,2021-2022,19522.56,18487.77
csc-scc,2018-2019,50002.50,51243.31
csc-scc,2019-2020,24997.58,24427.01
csc-scc,2020-2021,38675.33,36789.94
csc-scc,2021-2022,35825.57,33791.00
csps-efpc,2019-2020,19119.51,18709.67
csps-efpc,2020-2021,67753.59,64523.15
csps-efpc,2021-2022,67753.59,62992.25
csps-efpc,2022-2023,67753.59,60626.20
dfatd-maecd,2017-2018,218132.36,224616.16
dfatd-maecd,2018-2019,752835.46,765694.79
dfatd-maecd,2019-2020,27105.91,26743.33
dfatd-maecd,2020-2021,70068.58,66552.98
dfatd-maecd,2021-2022,47343.99,44016.93
dfatd-maecd,2022-2023,129.71,117.16
dfo-mpo,2017-2018,263927.35,272168.54
dfo-mpo,2018-2019,136230.70,138439.79
dfo-mpo,2019-2020,222158.60,219170.10
dfo-mpo,2020-2021,191683.40,182988.75
dfo-mpo,2021-2022,412483.82,387678.81
dnd-mdn,2019-2020,143295.30,142262.29
dnd-mdn,2020-2021,334245.52,317660.42
dnd-mdn,2021-2022,55106.35,50221.36
dnd-mdn,2022-2023,192121.64,171750.36
ec,2022-2023,86231.25,76556.95
elections,2018-2019,20296.21,20485.81
fcac-acfc,2021-2022,15549.82,14056.79
fcac-acfc,2022-2023,14538.93,13025.87
fin,2018-2019,41315.30,41977.49
fin,2019-2020,19201.86,19108.11
fin,2020-2021,12995.00,12377.45
fin,2021-2022,14690.00,13657.67
fin,2022-2023,13560.00,12133.54
hc-sc,2022-2023,10418.72,9220.00
ic,2019-2020,97614.72,96721.77
ic,2020-2021,107641.61,102509.33
ic,2021-2022,107641.61,100077.17
ic,2022-2023,107641.61,96318.16
isc-sac,2018-2019,26816.36,27132.92
isc-sac,2019-2020,76083.64,75476.72
isc-sac,2021-2022,30972.25,28333.82
isc-sac,2022-2023,94387.03,84364.15
jus,2018-2019,285923.25,290673.73
jus,2019-2020,274492.68,272206.51
jus,2020-2021,232047.75,220983.87
jus,2021-2022,232047.75,215740.75
jus,2022-2023,376550.37,336173.24
nrc-cnrc,2019-2020,3736.62,3671.02
nrc-cnrc,2020-2021,1352.52,1277.63
nrcan-rncan,2018-2019,16459.69,16613.45
nrcan-rncan,2019-2020,86060.67,85374.16
nrcan-rncan,2020-2021,85825.53,81733.43
nrcan-rncan,2021-2022,85825.53,79794.20
nserc-crsng,2017-2018,10170.00,10483.01
osfi-bsif,2021-2022,26779.87,25023.04
osgg-bsgg,2021-2022,13871.99,12872.54
osgg-bsgg,2022-2023,15296.91,13687.74
pch,2020-2021,12798.34,12144.34
pch,2021-2022,31351.65,29148.43
pch,2022-2023,15718.77,14169.90
phac-aspc,2020-2021,24351.50,23370.54
ppsc-sppc,2018-2019,14631.24,14845.02
ppsc-sppc,2019-2020,25869.72,25663.36
ppsc-sppc,2020-2021,25799.04,24568.96
ps-sp,2020-2021,6921.25,6521.73
ps-sp,2021-2022,17995.25,17041.41
psc-cfp,2019-2020,19162.50,18967.21
psc-cfp,2020-2021,3832.50,3620.29
pwgsc-tpsgc,2017-2018,119091.17,122761.95
pwgsc-tpsgc,2018-2019,162168.77,165470.64
pwgsc-tpsgc,2019-2020,44794.76,44410.11
pwgsc-tpsgc,2020-2021,34450.35,32664.93
pwgsc-tpsgc,2021-2022,51021.16,47162.44
pwgsc-tpsgc,2022-2023,324467.18,288761.75
rcmp-grc,2017-2018,102634.48,105906.32
rcmp-grc,2018-2019,148103.85,150787.37
rcmp-grc,2021-2022,92855.81,85378.74
rcmp-grc,2022-2023,49892.01,44767.73
ssc-spc,2018-2019,15785.52,15932.98
ssc-spc,2019-2020,61137.55,61011.11
ssc-spc,2021-2022,108757.80,98315.32
ssc-spc,2022-2023,793931.92,710413.61
statcan,2021-2022,167923.76,155370.52
statcan,2022-2023,75410.44,67777.71
tc,2017-2018,1585324.55,1634346.47
tc,2018-2019,1273038.54,1298791.34
tc,2019-2020,241686.15,241292.44
tc,2020-2021,5002.20,4731.06
tc,2021-2022,167636.29,153212.26
tc,2022-2023,156911.58,139485.21
wage,2021-2022,14532.57,13228.11
wage,2022-2023,14652.68,13221.91
