d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2472566.51,2548378.01
2018-2019,3149302.82,3204204.91
2019-2020,1624202.91,1611895.66
2020-2021,1322957.93,1261362.63
2021-2022,1927669.93,1798666.56
