d_most_recent_category,total,percentage
2_professional_services,6211541.29,0.4679
5_transportation_and_logistics,2854064.98,0.215
3_information_technology,2630246.35,0.1981
1_facilities_and_construction,1015265.58,0.0765
11_defence,454593.61,0.0342
10_office_management,61994.07,0.0047
7_travel,47757.79,0.0036
