normalized_vendor_name,original_vendor_name
"NAILS ENTERPRISES 2007",Nails Enterprises (2007) Inc.
"NAILS ENTERPRISES 2007","NAILS ENTERPRISES (2007) INC."
"NAILS ENTERPRISES 2007",Nails Enterprises (2007) Ltd.
"NAILS ENTERPRISES 2007",Nails Enterprises (2007) Inc
"NAILS ENTERPRISES 2007","NAILS ENTERPRISES (2007) INC"
"NAILS ENTERPRISES 2007",nails enterprises (2007) inc
"NAILS ENTERPRISES 2007",Nails Enterprises (2007)
"NAILS ENTERPRISES 2007",Nails Enterprises (2007)Inc
"NAILS ENTERPRISES 2007",Nails Enterprises (2007) Ltd
"NAILS ENTERPRISES 2007",Nails Enterprises (2007) inc
"NAILS ENTERPRISES 2007",Nails Enterprises (2007)inc
"NAILS ENTERPRISES 2007",Nails Enterprises (2007)INC
