owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,26830.649999999998
cbsa-asfc,2018-2019,22922.620000000003
cfia-acia,2017-2018,413427.24
cfia-acia,2018-2019,139011.63
csc-scc,2017-2018,753254.4
csc-scc,2018-2019,770549.1
dfo-mpo,2017-2018,51505.05
dnd-mdn,2018-2019,22568.7
ec,2017-2018,24715.800000000003
esdc-edsc,2017-2018,25132.189126394052
esdc-edsc,2018-2019,53024.56087360595
hc-sc,2017-2018,79115.82
hc-sc,2018-2019,45884.78
isc-sac,2017-2018,79115.82
pc,2019-2020,22915.84
rcmp-grc,2017-2018,1078974.2024578205
rcmp-grc,2018-2019,780756.4181273627
rcmp-grc,2019-2020,64827.73839810794
