d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2525018.37,2598554.89
2018-2019,3863219.84,3934288.41
2019-2020,5666562.25,5606140.46
2020-2021,1769567.05,1687094.71
2021-2022,1525934.11,1438944.10
