owner_org,d_fiscal_year,total
dfo-mpo,2020-2021,161838.6
dnd-mdn,2017-2018,1388888.57205991
dnd-mdn,2018-2019,1718166.1686371102
dnd-mdn,2019-2020,785512.8070443351
dnd-mdn,2020-2021,88665.21863711003
ec,2019-2020,12654.48
ic,2017-2018,708140.08
ic,2018-2019,620616.62
ic,2019-2020,68791.15617486338
ic,2020-2021,838456.6938251366
lac-bac,2018-2019,2747.9650684931507
lac-bac,2019-2020,20577.78493150685
nfb-onf,2017-2018,273097.1706849315
nfb-onf,2018-2019,336607.36941176467
nfb-onf,2019-2020,22859.730588235292
nfb-onf,2020-2021,120171.66181818182
nrc-cnrc,2017-2018,24148.480000000003
rcmp-grc,2017-2018,6428.907692307692
rcmp-grc,2018-2019,71107.61538461538
rcmp-grc,2019-2020,71302.43076923076
rcmp-grc,2020-2021,494166.0153846154
