owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2020-2021,161838.60,152883.31
dfo-mpo,2021-2022,450423.75,407605.08
dnd-mdn,2017-2018,1388888.57,1430941.67
dnd-mdn,2018-2019,1718166.17,1740443.53
dnd-mdn,2019-2020,785512.81,774874.67
dnd-mdn,2020-2021,88665.22,84437.72
dnd-mdn,2021-2022,1080451.90,1000566.79
dnd-mdn,2022-2023,34646.70,31158.06
ec,2019-2020,12654.48,12671.29
ec,2022-2023,76788.69,67953.80
hc-sc,2022-2023,75846.30,67309.65
ic,2017-2018,708140.08,728378.00
ic,2018-2019,620616.62,627944.56
ic,2019-2020,68791.16,67409.52
ic,2020-2021,838456.69,790276.92
ic,2021-2022,22105.51,19983.03
ic,2022-2023,776985.33,688849.12
lac-bac,2018-2019,2747.97,2773.64
lac-bac,2019-2020,20577.78,20455.39
nfb-onf,2017-2018,273097.17,281544.45
nfb-onf,2018-2019,336607.37,342165.02
nfb-onf,2019-2020,22859.73,22353.59
nfb-onf,2020-2021,120171.66,113414.64
nfb-onf,2021-2022,24603.12,22833.66
nfb-onf,2022-2023,172723.88,153013.84
nrc-cnrc,2017-2018,24148.48,24838.12
nrc-cnrc,2022-2023,73818.49,65608.92
rcmp-grc,2017-2018,6428.91,6612.51
rcmp-grc,2018-2019,71107.62,72470.26
rcmp-grc,2019-2020,71302.43,70733.65
rcmp-grc,2020-2021,494166.02,466354.92
rcmp-grc,2021-2022,183896.07,172036.48
rcmp-grc,2022-2023,71107.62,63627.39
