d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,76436.62,78799.35
11_defence,2018-2019,76436.62,77901.38
11_defence,2019-2020,67222.34,66826.03
2_professional_services,2017-2018,3563710.73,3673868.87
2_professional_services,2018-2019,3563710.73,3632002.63
2_professional_services,2019-2020,3573474.33,3544968.80
2_professional_services,2020-2021,3563710.73,3393795.44
2_professional_services,2021-2022,3563710.73,3313273.32
2_professional_services,2022-2023,3563710.73,3188823.31
3_information_technology,2017-2018,21986.33,22614.23
6_industrial_products_and_services,2017-2018,31534223.48,32507860.34
6_industrial_products_and_services,2018-2019,30871192.74,31462781.80
6_industrial_products_and_services,2019-2020,30955771.35,30708837.84
6_industrial_products_and_services,2020-2021,30871192.74,29399275.35
6_industrial_products_and_services,2021-2022,16661986.22,15695794.61
