d_fiscal_year,total,total_constant_2019_dollars
2017-2018,34035321.53,34942403.73
2018-2019,30947629.35,31342567.98
2019-2020,31022993.68,30959418.22
2020-2021,30871192.74,30222519.07
2021-2022,16661986.22,15266836.74
