owner_org,d_fiscal_year,total
dnd-mdn,2017-2018,33997226.82937153
dnd-mdn,2018-2019,30947629.351321828
dnd-mdn,2019-2020,31022993.684634194
dnd-mdn,2020-2021,30871192.73593721
rcmp-grc,2017-2018,38094.7
