d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2020-2021,52715.86,50638.46
5_transportation_and_logistics,2017-2018,130090.25,133928.98
5_transportation_and_logistics,2018-2019,11764.53,12078.61
5_transportation_and_logistics,2022-2023,3171.45,2806.56
6_industrial_products_and_services,2017-2018,3054665.78,3144775.34
6_industrial_products_and_services,2018-2019,2191954.54,2230793.66
6_industrial_products_and_services,2019-2020,1959436.96,1926376.81
6_industrial_products_and_services,2020-2021,3599963.43,3426878.07
6_industrial_products_and_services,2021-2022,3522611.42,3259299.36
6_industrial_products_and_services,2022-2023,2593734.09,2320298.24
