d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3184756.03,3278704.31
2018-2019,2203719.08,2242872.27
2019-2020,1959436.96,1926376.81
2020-2021,3652679.29,3477516.53
2021-2022,3522611.42,3259299.36
2022-2023,2596905.54,2323104.80
