owner_org,d_fiscal_year,total
csc-scc,2017-2018,24238.50
elections,2017-2018,806091.54
elections,2018-2019,806091.54
elections,2019-2020,526599.80
elections,2020-2021,323365.83
hc-sc,2020-2021,4269.46
phac-aspc,2017-2018,24168.76
phac-aspc,2018-2019,24168.76
phac-aspc,2019-2020,24234.97
phac-aspc,2020-2021,24168.76
tc,2017-2018,1199271.99
tc,2019-2020,104293.35
tc,2020-2021,179865.03
