d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,551122.61,564729.68
1_facilities_and_construction,2018-2019,204177.72,207989.10
1_facilities_and_construction,2019-2020,176119.49,174255.39
1_facilities_and_construction,2020-2021,248293.02,236338.70
1_facilities_and_construction,2021-2022,196447.95,178541.10
2_professional_services,2017-2018,2855.05,2922.35
2_professional_services,2018-2019,8406.53,8589.12
2_professional_services,2021-2022,70520.30,65912.51
6_industrial_products_and_services,2017-2018,53731.50,55073.13
6_industrial_products_and_services,2018-2019,127651.93,129717.98
6_industrial_products_and_services,2019-2020,1480352.98,1454536.45
6_industrial_products_and_services,2020-2021,869303.02,825908.81
6_industrial_products_and_services,2021-2022,410066.68,379792.10
