d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2438971.16,2512664.11
2018-2019,4773541.63,4861289.71
2019-2020,5065339.08,5028330.13
2020-2021,4035052.69,3839998.27
2021-2022,3850864.66,3584574.89
2022-2023,2503809.11,2238188.81
