owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,0.00,0.00
aafc-aac,2020-2021,198518.40,188743.99
aafc-aac,2021-2022,201275.60,186873.32
cas-satj,2019-2020,32701.03,32399.36
cfia-acia,2017-2018,11254.80,11533.58
cfia-acia,2018-2019,13117.19,13246.25
cfia-acia,2020-2021,297303.00,281128.18
cfia-acia,2021-2022,50594.62,45697.06
csc-scc,2017-2018,36365.38,37239.44
csc-scc,2018-2019,76661.40,77706.07
csps-efpc,2017-2018,212186.06,217684.49
csps-efpc,2018-2019,193583.45,196700.22
dnd-mdn,2017-2018,481350.49,493769.07
dnd-mdn,2018-2019,497945.12,505227.65
dnd-mdn,2019-2020,449584.82,447165.84
dnd-mdn,2020-2021,207010.09,196938.82
dnd-mdn,2021-2022,176023.40,162805.77
ec,2017-2018,357726.57,366382.77
ec,2018-2019,959357.86,974041.65
ec,2019-2020,1012478.77,1003934.48
hc-sc,2017-2018,124046.39,127214.89
hc-sc,2018-2019,490140.10,496098.30
hc-sc,2019-2020,731636.07,726311.62
hc-sc,2020-2021,320364.50,304419.46
hc-sc,2021-2022,356170.91,330659.26
irb-cisr,2020-2021,66429.04,62688.21
irb-cisr,2021-2022,272002.59,252357.63
isc-sac,2017-2018,6586.54,6741.80
isc-sac,2018-2019,12362.43,12619.36
isc-sac,2019-2020,47515.24,46883.87
nrcan-rncan,2017-2018,309041.27,316612.39
nrcan-rncan,2018-2019,336733.82,342536.75
nrcan-rncan,2019-2020,122379.58,121689.60
nrcan-rncan,2020-2021,80249.17,76259.18
nrcan-rncan,2021-2022,248552.43,230876.61
pco-bcp,2017-2018,15476.20,15841.01
pco-bcp,2018-2019,44858.18,45498.45
pco-bcp,2019-2020,42940.00,43092.68
phac-aspc,2017-2018,70369.75,72193.26
phac-aspc,2018-2019,67510.00,68401.49
phac-aspc,2019-2020,175141.51,174525.80
phac-aspc,2020-2021,4436.97,4177.93
phac-aspc,2021-2022,43577.34,40819.20
ps-sp,2020-2021,127496.54,121378.34
ps-sp,2021-2022,153079.73,142126.11
tbs-sct,2017-2018,27806.52,28467.96
tbs-sct,2018-2019,39184.18,39976.72
tbs-sct,2019-2020,117131.14,114784.85
tbs-sct,2020-2021,354684.49,336625.55
tbs-sct,2021-2022,500522.53,465469.57
