owner_org,d_fiscal_year,total
csc-scc,2019-2020,73250.1
csc-scc,2020-2021,73250.1
dfo-mpo,2018-2019,34008.81481481482
dfo-mpo,2019-2020,20005.185185185186
dnd-mdn,2017-2018,2172237.107180617
dnd-mdn,2018-2019,1540960.6828193832
dnd-mdn,2020-2021,935896.0899999999
hc-sc,2017-2018,141216.1
pc,2017-2018,67316.90823529412
pc,2018-2019,171097.14176470588
pc,2019-2020,214855.2
pwgsc-tpsgc,2017-2018,104348.14000000001
pwgsc-tpsgc,2020-2021,16800
rcmp-grc,2017-2018,14589.75
rcmp-grc,2018-2019,64903.649999999994
rcmp-grc,2020-2021,147483
