d_fiscal_year,total,total_constant_2019_dollars
2017-2018,48414737.73,49896622.08
2018-2019,41167994.85,41876956.57
2019-2020,42390899.18,42061338.62
2020-2021,36952265.26,35162663.03
2021-2022,30442802.56,28126291.67
2022-2023,39942372.58,35701226.31
